edition_id,event_id,edition_label,edition_url,start_date,end_date,date_status,city,country,mode,language,cfp_url,guidelines_url,cfp_status,eligibility,formats_and_durations,submission_requirements,compensation,travel_support,speaker_costs,recording_rights,accessibility,attendance_value,attendance_year,verified_at,source_ids,unknowns
ed-evt-developerweek-developerweek-2027,evt-developerweek,DeveloperWeek 2027,https://www.developerweek.com/,2027-02-09,2027-02-11,exact,Santa Clara,United States,in-person,English,https://www.developerweek.com/speakers/apply-to-speak/,https://www.developerweek.com/speakers/apply-to-speak/,open,Public call; practitioner and technical proposals across four co-located programs.,Duration not stated on extracted CFP page,"Speaker application with topic, abstract and profile.",unknown,unknown,unknown,unknown,unknown,3000 onsite and 6000 community members advertised for 2027,2027,2026-09-04T12:00:00-06:00,src-failure-improvement-ev-fi-devweek-current;src-failure-improvement-ev-fi-devweek-past1;src-failure-improvement-ev-fi-devweek-past2;src-free-tier-src-developerweek-cfp;src-free-tier-src-developerweek-about;src-parallelization-ev-pa-devweek-current;src-parallelization-ev-pa-devweek-past1;src-parallelization-ev-pa-devweek-past2;src-retrieval-src-developerweek-cfp;src-retrieval-src-developerweek-about,"Format, economics, rights, accessibility, multiple-submission and exclusivity rules unknown; attendance is organizer projection, not audited actual. | Exact session duration, presenter pass, travel, honorarium, rights, accessibility, and Dan's travel availability | Exact duration, presenter pass, travel, honorarium, rights, accessibility, and travel availability | MERGE CONFLICTS/VARIANTS — country: United States | USA; guidelines_url: https://www.developerweek.com/speakers/apply-to-speak/ | https://www.developerweek.com/tracks/; eligibility: Public call; practitioner and technical proposals across four co-located programs. | All speakers must use the public call; biography and affiliation details otherwise unknown | All speakers must use the public call; formats_and_durations: Duration not stated on extracted CFP page | Exact current session duration not found.; submission_requirements: Speaker application with topic, abstract and profile. | Complete all proposal fields and select one of four conference worlds | Complete all fields and select one of four conference worlds; attendance_value: 3000 onsite and 6000 community members advertised for 2027 | 5,000+ annual participants claimed; 2,500 onsite and 2,500 virtual described on About page | 5,000+ annual participants claimed; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:58:00-06:00"
ed-evt-productworld-productworld-2027,evt-productworld,ProductWorld 2027,https://productworld.co/,2027-02-09,2027-02-11,exact,Santa Clara,United States,in-person,English,https://sessionize.com/productworld-2027/,https://productworld.co/speakers/apply-to-speak/,open,Public CFP; all speakers must use the official process.,Session duration not exposed publicly.,Complete proposal fields and select ProductWorld; live participation required.,Speaker PRO pass plus one guest PRO pass.,,Free for speakers.,,,3000+ attendees from 115+ countries advertised for the co-located event,2027,2026-09-04T21:00:00-06:00,src-judgment-ev-ju-pw-current;src-judgment-ev-ju-pw-past1;src-judgment-ev-ju-pw-past2;src-product-engineering-ev-pe-pw-current;src-product-engineering-ev-pe-pw-past1;src-product-engineering-ev-pe-pw-past2,"Duration, travel/hotel, payment, rights and accessibility unknown."
ed-evt-ai-festival-ai-festival-2027,evt-ai-festival,AI Festival 2027,https://en.aifestival.it/,2027-02-11,2027-02-12,exact,Milan,Italy,in-person,,https://en.aifestival.it/call/speaker/,https://en.aifestival.it/call/speaker/,open,"Public form asks company, job title, level, speech type and topic.",Speech types selectable in form; durations not public.,"Title, description, professional details and future-challenge category.",,,,,,10000+ attendees and 200+ speakers reported for 2026,2026,2026-09-04T21:30:00-06:00,src-judgment-ev-ju-aif-current;src-judgment-ev-ju-aif-past1;src-judgment-ev-ju-aif-past2;src-product-engineering-ev-pe-aif-current;src-product-engineering-ev-pe-aif-past1;src-product-engineering-ev-pe-aif-past2,"Language, economics, rights, accessibility and exact format unknown."
ed-evt-aste-educational-technology-conference-aste-2027,evt-aste-educational-technology-conference,ASTE 2027,https://www.aste.org/conference/,2027-02-13,2027-02-15,exact,Anchorage,USA,in-person,English,https://cfp.sched.com/,https://www.aste.org/conference/,open,Anyone supporting technology in Alaskan schools is listed; non-Alaska eligibility not expressly barred,Session duration and detailed formats not found on public page,Rolling review across six strands; practical classroom/school/district takeaways emphasized,unknown,unknown,unknown,unknown,Site includes an accessibility statement but event-specific accommodations not reviewed,Statewide regional reach; 45-year history claim,2027,2026-09-04T23:00:00-06:00,src-skeptic-education-ev-014,"Non-Alaska eligibility, proposal details, speaker economics, rights, and Dan's K-12 credentials are unknown"
ed-evt-aaai-conference-on-artificial-intelligence-aaai-27,evt-aaai-conference-on-artificial-intelligence,AAAI-27,https://aaai.org/conference/aaai/aaai-27/,2027-02-16,2027-02-23,confirmed,Montreal,Canada,in-person,English,https://aaai.org/conference/aaai/aaai-27/main-technical-track-call/,https://aaai.org/conference/aaai/aaai-27/main-technical-track-call/,open,Original peer-reviewed research paper required,Paper presentation,Technical paper with novelty and peer review,,,,,,,,2026-09-04T23:00:00-06:00,src-benchmarks-ev-aaai,Excluded: supplied talk makes no academic-research novelty claim; registration and publication terms not assessed
ed-evt-think-ai-summit-think-ai-summit-2027,evt-think-ai-summit,Think!AI Summit 2027,https://www.pghtech.org/events/ThinkAI2027-Call-for-Speakers,2027-02-18,2027-02-18,confirmed,Pittsburgh,United States,in-person,English,https://www.pghtech.org/events/ThinkAI2027-Call-for-Speakers,https://www.pghtech.org/events/ThinkAI2027-Call-for-Speakers,announced-not-open,Real-world implementation required; practitioners prioritized; regional voices encouraged,15-minute Tech Talk,"Specific implementation, outcomes, lessons, and transferable takeaways; no sales pitches or live demos",,,,,,,,2026-09-04T23:00:00-06:00,src-adaptive-systems-ev-thinkai-current;src-benchmarks-ev-thinkai,"Dan's actual production case-study basis and regional connection unknown; submission form not yet open; economics, rights, accessibility, and attendance unknown. | Opening date, economics, rights, accessibility, and whether supplied examples satisfy experience bar unknown | MERGE CONFLICTS/VARIANTS — date_status: confirmed | exact; eligibility: Real-world implementation required; practitioners prioritized; regional voices encouraged | Actual implementation, outcomes, and lessons required; submission_requirements: Specific implementation, outcomes, lessons, and transferable takeaways; no sales pitches or live demos | Abstract; no live demos or product pitches; verified_at: 2026-09-04T23:00:00-06:00 | 2026-09-04T23:30:00-06:00"
ed-evt-training-conference-and-expo-training-2027-conference-and-expo,evt-training-conference-and-expo,Training 2027 Conference and Expo,https://www.trainingconference.com/2027/,2027-02-22,2027-02-24,exact,Orlando,USA,in-person,English,https://www.trainingconference.com/2027/faqs.cfm,https://www.trainingconference.com/2027/faqs.cfm,closed,Workplace learning/training practitioner relevance expected,"Breakouts, micro-sessions, labs, hands-on clinics; exact presenter durations not captured",2027 call closed mid-June 2026,unknown,unknown,unknown,Sessions are not recorded; attendee image may be used in promotional media,unknown,"Organizer reports 2,000+ attendees and 150+ speakers for 2026",2026,2026-09-04T23:00:00-06:00,src-skeptic-education-ev-050;src-skeptic-education-ev-051,"Speaker benefits, travel, registration cost, submission requirements, and Dan's workplace-L&D record unknown; CFP closed"
ed-evt-productcon-productcon-london-2027,evt-productcon,ProductCon London 2027,https://productschool.com/productcon,2027-02-23,2027-02-23,exact,London,United Kingdom,hybrid,English,,https://productschool.com/productcon,no-public-route-found,Speakers presented as senior product executives; no public editorial application verified.,Single-day conference; duration not stated.,,,,,Sessions distributed online; rights unknown.,,45000+ across circuit claimed using ProductCon New York 2025 stats,2025,2026-09-04T22:05:00-06:00,src-judgment-ev-ju-pcon-current;src-judgment-ev-ju-pcon-past1;src-judgment-ev-ju-pcon-past2;src-product-engineering-ev-pe-pcon-current;src-product-engineering-ev-pe-pcon-past1;src-product-engineering-ev-pe-pcon-past2,"Speaker route, economics, rights, accessibility and edition-specific attendance unknown."
ed-evt-platformcon-live-day-san-francisco-platformcon-live-day-san-francisc,evt-platformcon-live-day-san-francisco,PlatformCon Live Day San Francisco 2027,https://sanfrancisco.platformcon.com/,2027-02-24,2027-02-24,exact,San Francisco,United States,in-person,English,https://sessionize.com/platformcon-live-day-san-francisco/,https://sanfrancisco.platformcon.com/cfp,open,"Practitioner-only; proposals should describe real implementations, named organizations and outcomes; multiple proposals allowed.",25-minute talk,Case-study proposal with concrete implementation and outcomes.,No honorarium stated.,No travel expenses covered.,unknown,unknown,unknown,300+ advertised,2027,2026-09-04T12:00:00-06:00,src-failure-improvement-ev-fi-platform-current;src-failure-improvement-ev-fi-platform-official-conflict;src-failure-improvement-ev-fi-platform-past1;src-failure-improvement-ev-fi-platform-past2;src-free-tier-src-platformcon-sf;src-parallelization-ev-pa-platform-current;src-parallelization-ev-pa-platform-official-conflict;src-parallelization-ev-pa-platform-past1;src-parallelization-ev-pa-platform-past2;src-retrieval-src-platformcon-sf-cfp;src-retrieval-src-platformcon-context;src-retrieval-src-platformcon-evals,"Dan's ability to name an organization and evidence outcomes is unknown and may be a hard barrier. Rights and accessibility unknown. Official pages conflict on deadline time/timezone. | CFP form/status/deadline, formats, economics, rights; page has a CFP label but that alone does not prove open | Deadline says 12:59 PM EST despite San Francisco venue; speaker economics, rights, accessibility, and travel unknown | MERGE CONFLICTS/VARIANTS — edition_label: PlatformCon Live Day San Francisco 2027 | PlatformCon San Francisco 2027; end_date: 2027-02-24 | 2027-02-25; country: United States | USA; cfp_url: https://sessionize.com/platformcon-live-day-san-francisco/ | https://sanfrancisco.platformcon.com/ | https://sanfrancisco.platformcon.com/cfp; guidelines_url: https://sanfrancisco.platformcon.com/cfp | https://sanfrancisco.platformcon.com/; cfp_status: open | unknown; eligibility: Practitioner-only; proposals should describe real implementations, named organizations and outcomes; multiple proposals allowed. | unknown; formats_and_durations: 25-minute talk | unknown; submission_requirements: Case-study proposal with concrete implementation and outcomes. | unknown | Practical enterprise platform story; further form fields not extracted; compensation: No honorarium stated. | unknown; travel_support: No travel expenses covered. | unknown; attendance_value: 300+ advertised | 300+ displayed on event page without a fully extracted unit | 300 practitioners claimed; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-05T00:05:00-06:00"
ed-evt-agenticcon-agenticcon-2027,evt-agenticcon,AgenticCon 2027,https://agenticcon.com/,2027-02-25,2027-02-25,exact,San Francisco,USA,in-person,English,https://agenticcon.com/cfp,https://agenticcon.com/cfp,open,unknown,25-minute main-stage talk; limited workshops and practitioner roundtables,"Title <=90 characters, 250-character description, 800-character third-person abstract; no vendor pitch",unknown,unknown,unknown,unknown,unknown,300+ attendees claimed,2027,2026-09-04T12:00:00-06:00,src-retrieval-src-agenticcon-cfp;src-retrieval-src-agenticcon-home,"Same CFP page gives both October 4 and November 1 deadlines and both October 20 and November 17 notifications; economics, rights, accessibility, travel"
ed-evt-icai-annual-conference-icai-2027-annual-conference,evt-icai-annual-conference,ICAI 2027 Annual Conference,https://academicintegrity.org/aws/ICAI/pt/sp/conference_home_page,2027-02-25,2027-02-28,exact,Monterrey,Mexico,in-person,English and Spanish,https://academicintegrity.org/aws/ICAI/pt/sp/conference_cfp,https://academicintegrity.org/aws/ICAI/pt/sp/conference_cfp,open,No credential restriction stated; readiness for in-person delivery required,40 minutes: 30-35 presentation plus 5-10 Q&A; panels,Theme area; title; proposal; learning outcomes; no more than two submissions bearing one person's name and only one lead program,,,,,,"Educators, administrators, and industry experts committed to academic integrity",,2026-09-04T12:00:00-06:00,src-evidence-learning-src-icai-home;src-evidence-learning-src-icai-cfp;src-evidence-learning-src-icai-program,"Compensation, travel support, registration cost, rights, accessibility, and Dan's travel willingness are unknown."
ed-evt-bacon-bacon-2027,evt-bacon,BACon 2027,https://columbusoh.iiba.org/bacon,2027-02-26,2027-02-26,exact,Columbus,United States,in-person,English,https://sessionize.com/bacon-2027/,https://sessionize.com/bacon-2027/,open,"Public CFP; practical stories, ideas, lessons and AI/product delivery topics welcomed.",Conference session; hands-on workshop; durations not visible in captured source.,"Abstract, practical takeaway, audience level and real-world relevance.",Complimentary speaker registration.,No travel reimbursement or honorarium.,Free for speakers.,,,,,2026-09-04T21:25:00-06:00,src-judgment-ev-ju-bacon-current;src-product-engineering-ev-pe-bacon-current,"Event page incorrectly says BACon 2026 for complimentary registration; verify benefit applies to 2027. Format durations, rights, accessibility and attendance unknown."
ed-evt-javaland-javaland-2027,evt-javaland,JavaLand 2027,https://www.javaland.eu/en/home/,2027-03-02,2027-03-04,exact,Rust,Germany,in-person,German and English; exact track language policy not fully captured,https://www.javaland.eu/en/speakers/,https://www.javaland.eu/go/gtc-speakers,open,Public community CFP; newcomer route separately closed on September 1,Talk duration not captured in current official page,,Speaker terms document exists,,,,Terms include usage grants; exact current clauses require legal review,,,2026-09-04T23:30:00-06:00,src-adaptive-systems-ev-javaland-current;src-adaptive-systems-ev-javaland-past1;src-adaptive-systems-ev-javaland-past2,"Duration, economics, travel/hotel, accessibility, and detailed current rights need recheck. Stronger if tied to JVM/cloud platform context."
ed-evt-optimizers-conference-optimizers-conference-west-2027,evt-optimizers-conference,Optimizers Conference West 2027,https://optimizersconference.com/,2027-03-03,2027-03-05,exact,Santa Cruz,United States,in-person,English,https://optimizersconference.com/,https://optimizersconference.com/,attendee-led,Every attendee can propose/lead an unconference discussion; curated keynotes are selected separately with no public CFP found.,Attendee-led unconference sessions; duration not stated.,"Purchase/hold attendee place, then shape sessions in event app; not a guaranteed curated stage slot.",,,USD 1595 super-early attendee ticket from October 1; later tiers higher; hotel and meals included.,,Contact route accepts accessibility questions; accommodations not specified.,130,2027,2026-09-04T21:15:00-06:00,src-judgment-ev-ju-opt-current;src-judgment-ev-ju-opt-past1;src-judgment-ev-ju-opt-past2;src-product-engineering-ev-pe-opt-current;src-product-engineering-ev-pe-opt-past1;src-product-engineering-ev-pe-opt-past2,"Travel, exact unconference format, selection/voting mechanics, recording and whether speakers receive any refund unknown."
ed-evt-taqelah-testing-conference-taqelah-testing-conference-2027,evt-taqelah-testing-conference,Taqelah Testing Conference 2027,https://ttc.taqelah.sg/,2027-03-04,2027-03-05,exact,Singapore,Singapore,in-person,English,https://ttc.taqelah.sg/,https://ttc.taqelah.sg/,open,Public CFP.,25-minute talks and half-day workshops reported by organizer social post,Talk proposal and speaker details.,,Regional travel support bands reported by organizer social post; intercontinental ceiling reported as USD 1000.,,,,33 talks and free attendance advertised,2027,2026-09-05T00:08:00-06:00,src-benchmarks-ev-ttc-current;src-failure-improvement-ev-fi-ttc-current;src-failure-improvement-ev-fi-ttc-travel;src-failure-improvement-ev-fi-ttc-past1;src-failure-improvement-ev-fi-ttc-past2;src-parallelization-ev-pa-ttc-current;src-parallelization-ev-pa-ttc-travel;src-parallelization-ev-pa-ttc-past1;src-parallelization-ev-pa-ttc-past2,"CFP form details, economics, rights, accessibility, and deadline time zone unknown | Official site did not reproduce format/economics details; verify in submission flow. Hotel, costs, rights, accessibility and multiple-submission rules unknown. | MERGE CONFLICTS/VARIANTS — edition_label: Taqelah Testing Conference 2027 | TTC 2027; date_status: exact | confirmed; eligibility: Public CFP. | First-time and seasoned speakers invited; formats_and_durations: 25-minute talks and half-day workshops reported by organizer social post | Talk; workshop; exact durations not verified; submission_requirements: Talk proposal and speaker details. | Testing story and proposal via CFP; verified_at: 2026-09-05T00:08:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-ieee-international-conference-on-software-architecture-icsa-2027-sof,evt-ieee-international-conference-on-software-architecture,ICSA 2027 Software Architecture in Practice,https://conf.researchr.org/track/icsa-2027/icsa-2027-software-architecture-in-practice-track,2027-03-08,2027-03-12,exact,Sydney,Australia,in-person,English,https://conf.researchr.org/track/icsa-2027/icsa-2027-software-architecture-in-practice-track,https://conf.researchr.org/track/icsa-2027/icsa-2027-software-architecture-in-practice-track,open,Practitioner or researcher actively working with practitioners; at least one author must register and present in person,30-minute technical talk,Two-page maximum technical-talk proposal; IEEE format/guidelines; not previously published or simultaneously under review; accepted proposal published in companion proceedings,,,At least one author must register,Publication in IEEE companion proceedings; specific author rights not checked,,,,2026-09-04T23:30:00-06:00,src-adaptive-systems-ev-icsa-saip;src-adaptive-systems-ev-icsa-past1;src-adaptive-systems-ev-icsa-past2,"Conference start/end inferred from official 2027 track context and should be rechecked on home page; registration cost, travel support, honorarium, accessibility, and exact copyright agreement unknown."
ed-evt-ieee-international-conference-on-software-architecture-icsa-2027-tut,evt-ieee-international-conference-on-software-architecture,ICSA 2027 Tutorials / Technical Briefings,https://conf.researchr.org/track/icsa-2027/icsa-2027-tutorials-tech-briefings,2027-03-08,2027-03-12,exact,Sydney,Australia,in-person,English,https://conf.researchr.org/track/icsa-2027/icsa-2027-tutorials-tech-briefings,https://conf.researchr.org/track/icsa-2027/icsa-2027-tutorials-tech-briefings,open,,Tutorial or technical briefing; duration not captured,PDF proposal through EasyChair; brief speaker information; optional/accepted two-page IEEE companion abstract,,,Registration obligation not verified,Opportunity to publish two-page abstract; specific rights unknown,,,,2026-09-04T23:30:00-06:00,src-adaptive-systems-ev-icsa-tutorial,"Duration, economics, accessibility, and author-rights details unknown; likely requires expansion beyond existing deck."
ed-evt-ieee-international-conference-on-software-architecture-icsa-2027-wor,evt-ieee-international-conference-on-software-architecture,ICSA 2027 Working Sessions,https://conf.researchr.org/track/icsa-2027/icsa-2027-working-sessions,2027-03-08,2027-03-12,exact,Sydney,Australia,in-person,English,https://conf.researchr.org/track/icsa-2027/icsa-2027-working-sessions,https://conf.researchr.org/track/icsa-2027/icsa-2027-working-sessions,open,Facilitator-led contribution; participation requirements otherwise not stated,90-180 minute interactive working session,"Outline topic, why industry and academia should work on it, facilitator names, and proposed deliverable",,,Registration obligation not verified,,,,,2026-09-04T23:30:00-06:00,src-adaptive-systems-ev-icsa-working,Requires substantial format conversion and likely co-facilitation; economics and rights unknown.
ed-evt-nercomp-annual-conference-nercomp-annual-conference-2027,evt-nercomp-annual-conference,NERCOMP Annual Conference 2027,https://events.educause.edu/nercomp-annual-conference/2027,2027-03-08,2027-03-10,exact,Providence,United States,in-person,English,https://events.educause.edu/nercomp-annual-conference/2027,https://events.educause.edu/nercomp-annual-conference/2027,no-current-cfp,Higher-education IT/library/faculty community; historical submission requires EDUCAUSE profile,"Historical formats include presentation, discussion, poster, and workshop; 2027 details absent",2027 proposal requirements not posted,unknown,unknown,Historical 2026: one presenter per presentation received registration; others paid registration/travel/lodging,unknown,unknown,Regional higher-education IT and library community,2027,2026-09-04T12:00:00-06:00,src-evidence-learning-src-nercomp-2027;src-skeptic-education-ev-034;src-skeptic-education-ev-035,"No 2027 CFP, formats, eligibility, economics, rights, or accessibility found. | 2027 CFP dates, terms, formats, economics, rights, accessibility, and Dan's regional/affiliation fit unknown | MERGE CONFLICTS/VARIANTS — edition_label: NERCOMP Annual Conference 2027 | NERCOMP 2027; country: United States | USA; cfp_status: no-current-cfp | unknown; eligibility: Higher-education IT/library/faculty community; historical submission requires EDUCAUSE profile | Not stated; attendance_value: Regional higher-education IT and library community | Regional Northeast higher-ed community; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-incontro-devops-italia-incontro-devops-italia-2027,evt-incontro-devops-italia,Incontro DevOps Italia 2027,https://www.incontrodevops.it/,2027-03-09,2027-03-09,exact,Bologna,Italy,hybrid,Italian; English,https://sessionize.com/incontro-devops-italia-idi-2027/,https://sessionize.com/incontro-devops-italia-idi-2027/,open,Public CFP; English proposals accepted although most attendees are Italian.,40 minutes including Q&A,"Abstract, language, speaker profile and session details.",Conference ticket and hotel nights under stated conditions.,Up to EUR 250 for speakers travelling within Europe from outside Italy.,Selected speaker ticket included.,,,,,2026-09-05T00:02:00-06:00,src-failure-improvement-ev-fi-idi-current;src-failure-improvement-ev-fi-idi-past1;src-failure-improvement-ev-fi-idi-past2;src-parallelization-ev-pa-idi-current;src-parallelization-ev-pa-idi-past1;src-parallelization-ev-pa-idi-past2,"Travel origin and eligibility for reimbursement, rights, accessibility and attendance unknown."
ed-evt-honolulu-education-conference-honolulu-education-conference-2027,evt-honolulu-education-conference,Honolulu Education Conference 2027,https://intesda.org/education-conference/,2027-03-10,2027-03-12,exact,Honolulu,United States,hybrid,English,https://intesda.org/education-conference/,https://intesda.org/education-conference/,open,"Education proposals across AI, testing, higher education, and EdTech","Oral, poster, or online virtual presentation",Up to 300-word English proposal; publication options described,unknown,unknown,unknown,unknown,unknown,Broad international education audience; organizer-provided attendance not verified,2027,2026-09-04T12:00:00-06:00,src-evidence-learning-src-hec-cfp;src-skeptic-education-ev-027,"Commercial status, fee structure, organizer reputation, rights, travel support, accessibility, and acceptance standards need independent vetting. | Organizer credibility, exact format duration, final deadline beyond advance round, fees, rights, accessibility, and economics require review | MERGE CONFLICTS/VARIANTS — country: United States | USA; eligibility: Education proposals across AI, testing, higher education, and EdTech | Educators, academics, researchers, and students; submission_requirements: Up to 300-word English proposal; publication options described | Proposal up to 300 words; attendance_value: Broad international education audience; organizer-provided attendance not verified | International academic conference; reach unverified; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-sxsw-edu-conference-and-festival-sxsw-edu-2027,evt-sxsw-edu-conference-and-festival,SXSW EDU 2027,https://sxswedu.com/,2027-03-13,2027-03-16,exact,Austin,USA,in-person,English,https://sxswedu.com/panelpicker/,https://sxswedu.com/panelpicker/,closed,Education professionals worldwide; session proposals require presenter bios/organizations and consent,Multiple formats including solo workshops and panels; format limits in PanelPicker,"One proposal per account; short description, three takeaways, track/focus, supporting video/visual, speaker details",unknown,unknown,Badge/travel obligations not established for accepted speakers in reviewed sources,unknown,Proposal video captions encouraged,"Organizer reports 11,000+ attendees, 300+ sessions, 63 industries",2027,2026-09-04T23:00:00-06:00,src-skeptic-education-ev-040;src-skeptic-education-ev-041;src-skeptic-education-ev-079;src-skeptic-education-ev-080,"Accepted-speaker economics, rights, accessibility, notification timing, and Dan's bio/organization unknown; proposal and voting windows closed"
ed-evt-agentics-day-mcp-agents-europe-agentics-day-mcp-agents-europe-2027,evt-agentics-day-mcp-agents-europe,Agentics Day: MCP + Agents Europe 2027,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/agentics-day-mcp-agents/,2027-03-15,2027-03-15,exact,Barcelona,Spain,in-person,English,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cfp-colocated-events/,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/agentics-day-mcp-agents/,open,Public CFP; general Linux Foundation speaker rules apply.,25-minute solo/dual presentation; 10-minute lightning; 35-minute panel,"Original, non-sales proposal aligned to production agents/MCP; accepted speaker receives event access.",Event pass for accepted speakers.,,No mandatory registration stated for accepted speakers,Sessions expected to be recorded; exact rights terms not established.,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/attend/inclusion-accessibility/,,,2026-09-04T23:30:00-06:00,src-adaptive-systems-ev-agentics-current;src-adaptive-systems-ev-colocated-common;src-failure-improvement-ev-fi-agentics-current;src-failure-improvement-ev-fi-agentics-past1;src-failure-improvement-ev-fi-agentics-past2;src-parallelization-ev-pa-agentics-current;src-parallelization-ev-pa-agentics-past1;src-parallelization-ev-pa-agentics-past2,"Travel/hotel support, honorarium, visa support, and exact recording license are unknown; 25-minute adaptation required. | Travel, hotel, speaker costs, rights license, accessibility and attendance unknown. Existing 30-minute deck needs a 25-minute cut. | MERGE CONFLICTS/VARIANTS — guidelines_url: https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/agentics-day-mcp-agents/ | https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cfp-colocated-events/; eligibility: Public CFP; general Linux Foundation speaker rules apply. | Public CFP; code-of-conduct agreement; submission_requirements: Original, non-sales proposal aligned to production agents/MCP; accepted speaker receives event access. | Choose co-located event; vendor-neutral; prior Linux Foundation repeat within one year must be materially differentiated; recording sample requested; compensation: Event pass for accepted speakers. | Complimentary all-access pass; recording_rights: Sessions expected to be recorded; exact rights terms not established. | Official overview says co-located sessions are recorded and posted to CNCF YouTube"
ed-evt-cloud-native-ai-inference-day-europe-cloud-native-ai-inference-day-e,evt-cloud-native-ai-inference-day-europe,Cloud Native AI + Inference Day Europe 2027,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cloud-native-ai-inference-day-europe/,2027-03-15,2027-03-15,exact,Barcelona,Spain,in-person,English,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cncf-hosted-co-located-events-overview/,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cloud-native-ai-inference-day-europe/,open,Public CFP; code-of-conduct agreement,25-minute solo/dual presentation; 10-minute lightning; 35-minute panel,Choose co-located event; vendor-neutral; repeat restrictions; recording sample requested,Complimentary all-access pass,unknown,Accepted co-located-event speakers receive an all-access pass,Recorded and posted to CNCF YouTube; exact license not stated,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/attend/inclusion-accessibility/,unknown,,2026-09-04T12:00:00-06:00,src-adaptive-systems-ev-cnai-current;src-adaptive-systems-ev-colocated-common;src-retrieval-src-cnai-day;src-retrieval-src-cncf-colocated-faq,"Travel/hotel support, honorarium, visa support, and exact recording license are unknown; 25-minute adaptation required. | Travel, hotel, honorarium, detailed form fields, reuse rules | MERGE CONFLICTS/VARIANTS — cfp_url: https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cncf-hosted-co-located-events-overview/ | https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cfp-colocated-events/; guidelines_url: https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cloud-native-ai-inference-day-europe/ | https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cfp-colocated-events/; eligibility: Public CFP; code-of-conduct agreement | unknown; formats_and_durations: 25-minute solo/dual presentation; 10-minute lightning; 35-minute panel | 25-minute presentation; 10-minute lightning; 35-minute panel; submission_requirements: Choose co-located event; vendor-neutral; repeat restrictions; recording sample requested | RAG and AI Agents are explicit topics; panel diversity/organization rules apply; compensation: Complimentary all-access pass | unknown; speaker_costs: Accepted co-located-event speakers receive an all-access pass | No mandatory registration stated for accepted speakers; recording_rights: Recorded and posted to CNCF YouTube; exact license not stated | recorded and published on CNCF YouTube; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:30:00-06:00"
ed-evt-cloudfest-cloudfest-2027,evt-cloudfest,CloudFest 2027,https://www.cloudfest.com/event,2027-03-15,2027-03-18,exact,Rust,Germany,in-person,English,,,invitation-only-or-unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"10,000+ participants and 250+ speakers claimed",2027,2026-09-04T12:00:00-06:00,src-free-tier-src-cloudfest-2027;src-free-tier-src-cloudfest-partner,No public editorial CFP verified; partner packages may include speaking and must remain separate
ed-evt-cto-craft-con-europe-cto-craft-con-europe-2027,evt-cto-craft-con-europe,CTO Craft Con Europe 2027,https://conference.ctocraft.com/london/,2027-03-15,2027-03-17,exact,London,United Kingdom,in-person,English,https://conference.ctocraft.com/london/call-for-content/,https://conference.ctocraft.com/london/call-for-content/,open-undated-with-stale-label,Public form is reachable but page title references 2026 while event shell shows 2027 dates.,Format/duration not captured.,"Experience-led content, biography and previous-talk information.",Speaker pass.,,,Submission grants recording permission; exact license not captured.,,,,2026-09-04T22:25:00-06:00,src-failure-improvement-ev-fi-ctocraft-current;src-judgment-ev-ju-cto-current;src-judgment-ev-ju-cto-past1;src-judgment-ev-ju-cto-past2;src-parallelization-ev-pa-ctocraft-current;src-product-engineering-ev-pe-cto-current;src-product-engineering-ev-pe-cto-past1;src-product-engineering-ev-pe-cto-past2,"Deadline, format, travel/hotel, fee, accessibility, attendance and Dan's senior-leadership eligibility evidence unknown. | Edition labeling conflict; deadline, format, travel/hotel, fee, rights license, accessibility and attendance unknown. | MERGE CONFLICTS/VARIANTS — cfp_status: open-undated-with-stale-label | open-undated; eligibility: Public form is reachable but page title references 2026 while event shell shows 2027 dates. | Experienced senior technology leaders; public application route.; submission_requirements: Experience-led content, biography and previous-talk information. | Experience-led proposal; bio and prior talks requested.; verified_at: 2026-09-04T22:25:00-06:00 | 2026-09-05T00:20:00-06:00"
